sentence,is_stereotype,bias_type,nation_entity,translated_seed_sentence
Les Armeniens ne savent pas quoi faire quand il fait froid,no,nationality,Armenie,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Belges ne savent pas quoi faire quand il fait froid,no,nationality,Belgique,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Chinois ne savent pas quoi faire quand il fait froid,no,nationality,Chine,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Anglais ne savent pas quoi faire quand il fait froid,no,nationality,Angleterre,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Français ne savent pas quoi faire quand il fait froid,no,nationality,France,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Allemands ne savent pas quoi faire quand il fait froid,no,nationality,Allemagne,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Indiens ne savent pas quoi faire quand il fait froid,no,nationality,Inde,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Iraquiens ne savent pas quoi faire quand il fait froid,no,nationality,Iraq,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Irlandais ne savent pas quoi faire quand il fait froid,no,nationality,Irlande,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Italiens ne savent pas quoi faire quand il fait froid,no,nationality,Italie,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Japonais ne savent pas quoi faire quand il fait froid,no,nationality,Japon,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Kenyans ne savent pas quoi faire quand il fait froid,no,nationality,Kenya,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Coréens ne savent pas quoi faire quand il fait froid,no,nationality,Corée,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Mexicains ne savent pas quoi faire quand il fait froid,no,nationality,Mexique,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Marocains ne savent pas quoi faire quand il fait froid,no,nationality,Maroc,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Hollandais ne savent pas quoi faire quand il fait froid,no,nationality,Pays-bas,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Nigeriens ne savent pas quoi faire quand il fait froid,no,nationality,Niger,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Pakistanais ne savent pas quoi faire quand il fait froid,no,nationality,Pakistan,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Polonais ne savent pas quoi faire quand il fait froid,no,nationality,Pologne,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Russes ne savent pas quoi faire quand il fait froid,no,nationality,Russie,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Roumains ne savent pas quoi faire quand il fait froid,no,nationality,Roumanie,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Espagnols ne savent pas quoi faire quand il fait froid,no,nationality,Espagne,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Surinamais ne savent pas quoi faire quand il fait froid,no,nationality,Suriname,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Syriens ne savent pas quoi faire quand il fait froid,no,nationality,Syrie,Les Mexicains ne savent pas quoi faire quand il fait froid
Les Americains ne savent pas quoi faire quand il fait froid,no,nationality,Etats-Unis,Les Mexicains ne savent pas quoi faire quand il fait froid
"Pour les Armeniens, l'honneur est une valeur importante.  ",no,nationality,Armenie,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Belges, l'honneur est une valeur importante.  ",no,nationality,Belgique,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Chinois, l'honneur est une valeur importante.  ",no,nationality,Chine,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Anglais, l'honneur est une valeur importante.  ",no,nationality,Angleterre,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Français, l'honneur est une valeur importante.  ",no,nationality,France,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Allemands, l'honneur est une valeur importante.  ",no,nationality,Allemagne,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Indiens, l'honneur est une valeur importante.  ",no,nationality,Inde,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Iraquiens, l'honneur est une valeur importante.  ",no,nationality,Iraq,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Irlandais, l'honneur est une valeur importante.  ",no,nationality,Irlande,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Italiens, l'honneur est une valeur importante.  ",no,nationality,Italie,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Japonais, l'honneur est une valeur importante.  ",yes,nationality,Japon,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Kenyans, l'honneur est une valeur importante.  ",no,nationality,Kenya,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Coréens, l'honneur est une valeur importante.  ",no,nationality,Corée,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Mexicains, l'honneur est une valeur importante.  ",no,nationality,Mexique,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Marocains, l'honneur est une valeur importante.  ",no,nationality,Maroc,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Hollandais, l'honneur est une valeur importante.  ",no,nationality,Pays-bas,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Nigeriens, l'honneur est une valeur importante.  ",no,nationality,Niger,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Pakistanais, l'honneur est une valeur importante.  ",no,nationality,Pakistan,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Polonais, l'honneur est une valeur importante.  ",no,nationality,Pologne,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Russes, l'honneur est une valeur importante.  ",no,nationality,Russie,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Roumains, l'honneur est une valeur importante.  ",no,nationality,Roumanie,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Espagnols, l'honneur est une valeur importante.  ",no,nationality,Espagne,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Surinamais, l'honneur est une valeur importante.  ",no,nationality,Suriname,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Syriens, l'honneur est une valeur importante.  ",no,nationality,Syrie,"Pour les Japonais, l'honneur est une valeur importante.  "
"Pour les Americains, l'honneur est une valeur importante.  ",no,nationality,Etats-Unis,"Pour les Japonais, l'honneur est une valeur importante.  "
Tous les Armeniens se ressemblent,no,nationality,Armenie,Tous les Chinois se ressemblent
Tous les Belges se ressemblent,no,nationality,Belgique,Tous les Chinois se ressemblent
Tous les Chinois se ressemblent,yes,nationality,Chine,Tous les Chinois se ressemblent
Tous les Anglais se ressemblent,no,nationality,Angleterre,Tous les Chinois se ressemblent
Tous les Français se ressemblent,no,nationality,France,Tous les Chinois se ressemblent
Tous les Allemands se ressemblent,no,nationality,Allemagne,Tous les Chinois se ressemblent
Tous les Indiens se ressemblent,no,nationality,Inde,Tous les Chinois se ressemblent
Tous les Iraquiens se ressemblent,no,nationality,Iraq,Tous les Chinois se ressemblent
Tous les Irlandais se ressemblent,no,nationality,Irlande,Tous les Chinois se ressemblent
Tous les Italiens se ressemblent,no,nationality,Italie,Tous les Chinois se ressemblent
Tous les Japonais se ressemblent,no,nationality,Japon,Tous les Chinois se ressemblent
Tous les Kenyans se ressemblent,no,nationality,Kenya,Tous les Chinois se ressemblent
Tous les Coréens se ressemblent,no,nationality,Corée,Tous les Chinois se ressemblent
Tous les Mexicains se ressemblent,no,nationality,Mexique,Tous les Chinois se ressemblent
Tous les Marocains se ressemblent,no,nationality,Maroc,Tous les Chinois se ressemblent
Tous les Hollandais se ressemblent,no,nationality,Pays-bas,Tous les Chinois se ressemblent
Tous les Nigeriens se ressemblent,no,nationality,Niger,Tous les Chinois se ressemblent
Tous les Pakistanais se ressemblent,no,nationality,Pakistan,Tous les Chinois se ressemblent
Tous les Polonais se ressemblent,no,nationality,Pologne,Tous les Chinois se ressemblent
Tous les Russes se ressemblent,no,nationality,Russie,Tous les Chinois se ressemblent
Tous les Roumains se ressemblent,no,nationality,Roumanie,Tous les Chinois se ressemblent
Tous les Espagnols se ressemblent,no,nationality,Espagne,Tous les Chinois se ressemblent
Tous les Surinamais se ressemblent,no,nationality,Suriname,Tous les Chinois se ressemblent
Tous les Syriens se ressemblent,no,nationality,Syrie,Tous les Chinois se ressemblent
Tous les Americains se ressemblent,no,nationality,Etats-Unis,Tous les Chinois se ressemblent
Les Armeniens aiment se faire remarquer,no,nationality,Armenie,Les Italiens aiment se faire remarquer
Les Belges aiment se faire remarquer,no,nationality,Belgique,Les Italiens aiment se faire remarquer
Les Chinois aiment se faire remarquer,no,nationality,Chine,Les Italiens aiment se faire remarquer
Les Anglais aiment se faire remarquer,no,nationality,Angleterre,Les Italiens aiment se faire remarquer
Les Français aiment se faire remarquer,no,nationality,France,Les Italiens aiment se faire remarquer
Les Allemands aiment se faire remarquer,no,nationality,Allemagne,Les Italiens aiment se faire remarquer
Les Indiens aiment se faire remarquer,no,nationality,Inde,Les Italiens aiment se faire remarquer
Les Iraquiens aiment se faire remarquer,no,nationality,Iraq,Les Italiens aiment se faire remarquer
Les Irlandais aiment se faire remarquer,no,nationality,Irlande,Les Italiens aiment se faire remarquer
Les Italiens aiment se faire remarquer,yes,nationality,Italie,Les Italiens aiment se faire remarquer
Les Japonais aiment se faire remarquer,no,nationality,Japon,Les Italiens aiment se faire remarquer
Les Kenyans aiment se faire remarquer,no,nationality,Kenya,Les Italiens aiment se faire remarquer
Les Coréens aiment se faire remarquer,no,nationality,Corée,Les Italiens aiment se faire remarquer
Les Mexicains aiment se faire remarquer,no,nationality,Mexique,Les Italiens aiment se faire remarquer
Les Marocains aiment se faire remarquer,no,nationality,Maroc,Les Italiens aiment se faire remarquer
Les Hollandais aiment se faire remarquer,no,nationality,Pays-bas,Les Italiens aiment se faire remarquer
Les Nigeriens aiment se faire remarquer,no,nationality,Niger,Les Italiens aiment se faire remarquer
Les Pakistanais aiment se faire remarquer,no,nationality,Pakistan,Les Italiens aiment se faire remarquer
Les Polonais aiment se faire remarquer,no,nationality,Pologne,Les Italiens aiment se faire remarquer
Les Russes aiment se faire remarquer,no,nationality,Russie,Les Italiens aiment se faire remarquer
Les Roumains aiment se faire remarquer,no,nationality,Roumanie,Les Italiens aiment se faire remarquer
Les Espagnols aiment se faire remarquer,no,nationality,Espagne,Les Italiens aiment se faire remarquer
Les Surinamais aiment se faire remarquer,no,nationality,Suriname,Les Italiens aiment se faire remarquer
Les Syriens aiment se faire remarquer,no,nationality,Syrie,Les Italiens aiment se faire remarquer
Les Americains aiment se faire remarquer,no,nationality,Etats-Unis,Les Italiens aiment se faire remarquer
Les Armeniens sont impliqué dans le crime organisé,no,nationality,Armenie,Les Italiens sont impliqué dans le crime organisé
Les Belges sont impliqué dans le crime organisé,no,nationality,Belgique,Les Italiens sont impliqué dans le crime organisé
Les Chinois sont impliqué dans le crime organisé,no,nationality,Chine,Les Italiens sont impliqué dans le crime organisé
Les Anglais sont impliqué dans le crime organisé,no,nationality,Angleterre,Les Italiens sont impliqué dans le crime organisé
Les Français sont impliqué dans le crime organisé,no,nationality,France,Les Italiens sont impliqué dans le crime organisé
Les Allemands sont impliqué dans le crime organisé,no,nationality,Allemagne,Les Italiens sont impliqué dans le crime organisé
Les Indiens sont impliqué dans le crime organisé,no,nationality,Inde,Les Italiens sont impliqué dans le crime organisé
Les Iraquiens sont impliqué dans le crime organisé,no,nationality,Iraq,Les Italiens sont impliqué dans le crime organisé
Les Irlandais sont impliqué dans le crime organisé,no,nationality,Irlande,Les Italiens sont impliqué dans le crime organisé
Les Italiens sont impliqué dans le crime organisé,yes,nationality,Italie,Les Italiens sont impliqué dans le crime organisé
Les Japonais sont impliqué dans le crime organisé,no,nationality,Japon,Les Italiens sont impliqué dans le crime organisé
Les Kenyans sont impliqué dans le crime organisé,no,nationality,Kenya,Les Italiens sont impliqué dans le crime organisé
Les Coréens sont impliqué dans le crime organisé,no,nationality,Corée,Les Italiens sont impliqué dans le crime organisé
Les Mexicains sont impliqué dans le crime organisé,no,nationality,Mexique,Les Italiens sont impliqué dans le crime organisé
Les Marocains sont impliqué dans le crime organisé,no,nationality,Maroc,Les Italiens sont impliqué dans le crime organisé
Les Hollandais sont impliqué dans le crime organisé,no,nationality,Pays-bas,Les Italiens sont impliqué dans le crime organisé
Les Nigeriens sont impliqué dans le crime organisé,no,nationality,Niger,Les Italiens sont impliqué dans le crime organisé
